Parent_ID,Parent_Name,Topics,Child_Left_ID,Child_Left_Name,Child_Right_ID,Child_Right_Name,Distance
96,vaccine_vaccines_vaccination_live_polio,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48]",49,eds vaccines_eds_live vaccines_live eds_vaccines live,95,vaccine_vaccination_vaccines_polio_live,1.2111431569089675
95,vaccine_vaccination_vaccines_polio_live,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]",94,vaccine_vaccination_polio_attenuated_virus,93,meningococcal_pneumococcal_oral_conjugate_typhoid,1.16104433482202
94,vaccine_vaccination_polio_attenuated_virus,"[0, 1, 3, 4, 5, 6, 10, 11, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 31, 32, 33, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]",67,polio_polio vaccine_paralytic polio_paralytic_sabin,92,vaccine_vaccination_attenuated_virus_varicella,1.1396883365039925
93,meningococcal_pneumococcal_oral_conjugate_typhoid,"[2, 7, 8, 9, 12, 17, 25, 34]",89,oral_typhoid_cholera_cholera vaccine_oral cholera,80,meningococcal_pneumococcal_conjugate_polysaccharide_capsular,1.1189843874200107
92,vaccine_vaccination_attenuated_virus_varicella,"[0, 1, 3, 4, 5, 6, 10, 11, 13, 14, 15, 16, 18, 19, 20, 21, 22, 24, 26, 27, 28, 29, 30, 31, 33, 35, 36, 37, 39, 40, 41, 42, 43, 45, 46]",91,vaccine_vaccination_attenuated_varicella_rotavirus,68,encephalitis_japanese_japanese encephalitis_encephalitis vaccine_tick,1.1091651859369442
91,vaccine_vaccination_attenuated_varicella_rotavirus,"[0, 1, 3, 4, 5, 6, 10, 11, 14, 15, 16, 18, 19, 20, 21, 22, 24, 26, 27, 30, 31, 33, 35, 36, 37, 39, 40, 41, 42, 43, 45, 46]",90,vaccine_varicella_rotavirus_attenuated_live,88,vaccination_anthrax_pasteur_pertussis_anthrax vaccine,1.0875523602259658
90,vaccine_varicella_rotavirus_attenuated_live,"[0, 1, 5, 10, 15, 16, 18, 19, 21, 24, 26, 31, 35, 36, 37, 39, 45, 46]",87,rotavirus_vaccine_intussusception_adenovirus_recombinant,84,varicella_attenuated_zoster_live attenuated_varicella vaccine,1.0785056184865562
89,oral_typhoid_cholera_cholera vaccine_oral cholera,"[7, 9, 17, 25]",54,typhoid_ty21a_field trial_typhoid vaccines_field,50,cholera_oral_cholera vaccine_oral cholera_oral vaccines,1.0575390771438378
88,vaccination_anthrax_pasteur_pertussis_anthrax vaccine,"[3, 4, 6, 11, 14, 20, 22, 27, 30, 33, 40, 41, 42, 43]",85,vaccination_pertussis_measles_contre_history,72,anthrax_anthrax vaccine_advances_chicken cholera_chicken,1.0542493909390804
87,rotavirus_vaccine_intussusception_adenovirus_recombinant,"[1, 5, 10, 16, 21, 24, 26, 35, 36, 39, 46]",86,adenovirus_recombinant_vaccine_types_lyme,57,rotavirus_intussusception_rotavirus vaccine_rotavirus vaccines_vaccine intussusception,1.0529922682820718
